,item,condition,disambPosition,Sentence,Unnamed: 4,Unnamed: 5,Unnamed: 6,Ans,Ans.1,Type,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,has,has,1,6.725872039794922,9.70338223746587,6.725872039794922,9.70338223746587
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,been,been,2,1.7652989625930786,2.5467880590194665,1.7652989625930786,2.5467880590194665
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,reading,reading,3,6.718129634857178,9.692212308257632,6.718129634857178,9.692212308257632
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,about,about,4,2.6886370182037354,3.878883292913019,2.6886370182037354,3.878883292913019
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,the,the,5,1.737197756767273,2.5062465887315764,1.737197756767273,2.5062465887315764
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,sisters,sisters,6,11.149383544921875,16.085160349227802,11.149383544921875,16.085160349227802
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,of,of,7,2.172816038131714,3.1347109229766286,2.172816038131714,3.1347109229766286
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,the,the,8,1.6580514907836914,2.3920626632921844,1.6580514907836914,2.3920626632921844
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,actor,actor,9,8.719461441040039,12.579523780211,8.719461441040039,12.579523780211
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,who,who,10,3.1073286533355713,4.48292763857941,3.1073286533355713,4.48292763857941
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,was,was,11,3.2987232208251953,4.759051631949778,3.2987232208251953,4.759051631949778
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,visiting,visiting,12,9.824180603027344,14.173296636785095,9.824180603027344,14.173296636785095
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,the,the,13,2.052445650100708,2.961053161094416,2.052445650100708,2.961053161094416
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,resort,resort,14,8.06071949005127,11.629160034293982,8.06071949005127,11.629160034293982
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,in,in,15,1.6385730504989624,2.363961214089154,1.6385730504989624,2.363961214089154
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,Death,Death,16,9.155742645263672,13.2089445099775,9.155742645263672,13.2089445099775
5,50,AttachLow,12,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort? ,The desert,The seaside,1.0,1.0,Non-ambig,,,1.0,,,,12,Valley..,Valley.,17,2.179400097578764,3.144209712889806,1.089700048789382,1.572104856444903
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,From,From,0,11.285579681396484,16.281649839907956,11.285579681396484,16.281649839907956
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,the,the,1,2.320033073425293,3.3471002097290508,2.320033073425293,3.3471002097290508
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,"gallery.,","gallery,",2,8.442752957344055,12.180317823010899,4.221376478672028,6.0901589115054495
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,Fr.anny,Franny,3,15.800395965576172,22.795152903618728,7.900197982788086,11.397576451809364
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,observed,observed,4,10.268075942993164,14.813702242427505,10.268075942993164,14.813702242427505
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,the,the,5,2.2508692741394043,3.2473179394902596,2.2508692741394043,3.2473179394902596
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,nurse,nurse,6,10.356406211853027,14.941135883272018,10.356406211853027,14.941135883272018
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,of,of,7,5.970998764038086,8.614330306031876,5.970998764038086,8.614330306031876
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,the,the,8,1.0120654106140137,1.46010174894809,1.0120654106140137,1.46010174894809
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,surgeon,surgeon,9,7.207949638366699,10.398873198249035,7.207949638366699,10.398873198249035
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,who,who,10,2.143979787826538,3.0931090076635184,2.143979787826538,3.0931090076635184
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,was,was,11,2.4293456077575684,3.5048048609172286,2.4293456077575684,3.5048048609172286
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,in,in,12,3.8499131202697754,5.5542505664665605,3.8499131202697754,5.5542505664665605
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,charge,charge,13,2.0078787803649902,2.8967567591387517,2.0078787803649902,2.8967567591387517
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,of,of,14,0.19948717951774597,0.2877991646111785,0.19948717951774597,0.2877991646111785
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,the,the,15,1.057904601097107,1.5262337217364133,1.057904601097107,1.5262337217364133
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,operation,operation,16,2.7787344455718994,4.008866404573922,2.7787344455718994,4.008866404573922
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,currently,currently,17,11.570150375366211,16.69219856888041,11.570150375366211,16.69219856888041
6,51,AttachMulti,12,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,1.0,,,,12,underway..,underway.,18,4.895594835281372,7.0628503910620575,2.447797417640686,3.5314251955310287
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,From,From,0,11.285579681396484,16.281649839907956,11.285579681396484,16.281649839907956
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,the,the,1,2.320033073425293,3.3471002097290508,2.320033073425293,3.3471002097290508
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,"gallery.,","gallery,",2,8.442752957344055,12.180317823010899,4.221376478672028,6.0901589115054495
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,Fr.anny,Franny,3,15.800395965576172,22.795152903618728,7.900197982788086,11.397576451809364
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,observed,observed,4,10.268075942993164,14.813702242427505,10.268075942993164,14.813702242427505
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,the,the,5,2.2508692741394043,3.2473179394902596,2.2508692741394043,3.2473179394902596
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,nurse,nurse,6,10.356406211853027,14.941135883272018,10.356406211853027,14.941135883272018
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,of,of,7,5.970998764038086,8.614330306031876,5.970998764038086,8.614330306031876
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,the,the,8,1.0120654106140137,1.46010174894809,1.0120654106140137,1.46010174894809
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,surgeons,surgeons,9,9.349787712097168,13.488892365607152,9.349787712097168,13.488892365607152
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,who,who,10,2.0161404609680176,2.9086758447741476,2.0161404609680176,2.9086758447741476
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,was,was,11,4.442501068115234,6.409174260113772,4.442501068115234,6.409174260113772
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,in,in,12,3.8628082275390625,5.572854273775692,3.8628082275390625,5.572854273775692
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,charge,charge,13,2.092959403991699,3.019502152920745,2.092959403991699,3.019502152920745
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,of,of,14,0.2412976622581482,0.3481189407179304,0.2412976622581482,0.3481189407179304
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,the,the,15,1.0129815340042114,1.4614234356199707,1.0129815340042114,1.4614234356199707
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,operation,operation,16,2.7027177810668945,3.899197539667632,2.7027177810668945,3.899197539667632
7,51,AttachHigh,12,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery,The operating room,1.0,1.0,Non-ambig,,,,,1.0,,12,currently,currently,17,11.729511260986328,16.922107728276227,11.729511260986328,16.922107728276227
